"Start","Stop","Length","Frame"
62785542,62785865,324,3
62817027,62817344,318,3
62833347,62833649,303,3
62836296,62836655,360,3
62863890,62864402,513,3
62871645,62872013,369,3
62874006,62874350,345,3
62883684,62884004,321,3
62955294,62955770,477,3
62958741,62959082,342,3
62959467,62959814,348,3
62997468,62998256,789,3
63028575,63028901,327,3
63089634,63090011,378,3
63091038,63091376,339,3
63101691,63102095,405,3
63131001,63131390,390,3
63144963,63145322,360,3
63148452,63148946,495,3
63156915,63157334,420,3
63185226,63185606,381,3
63197913,63198326,414,3
63203805,63204272,468,3
63206283,63206651,369,3
63209091,63209405,315,3
63225405,63225803,399,3
63255495,63255824,330,3
63277401,63277919,519,3
63307446,63308039,594,3
63316842,63317249,408,3
63332304,63332681,378,3
63332826,63333203,378,3
63341766,63342143,378,3
63347682,63348047,366,3
63358728,63359030,303,3
63378144,63378545,402,3
63388839,63389150,312,3
63401346,63401762,417,3
63411552,63411890,339,3
63419853,63420152,300,3
63423906,63424292,387,3
63436143,63436523,381,3
63440574,63440888,315,3
63463509,63464585,1077,3
63485115,63485447,333,3
63526668,63526985,318,3
63535656,63535961,306,3
63543678,63543986,309,3
63562224,63562571,348,3
63581565,63581879,315,3
63643650,63643991,342,3
63685434,63685793,360,3
63705204,63705560,357,3
63706812,63707333,522,3
63719262,63719666,405,3
63733473,63733772,300,3
63740037,63740459,423,3
63743541,63743840,300,3
63746139,63746450,312,3
63762972,63763298,327,3
63789177,63789605,429,3
63807639,63807938,300,3
63824319,63824801,483,3
63853905,63854210,306,3
63965790,63966095,306,3
64027623,64028309,687,3
64092174,64092707,534,3
64094154,64094462,309,3
64109403,64109708,306,3
64163112,64163486,375,3
64164330,64164656,327,3
64212522,64212977,456,3
64224510,64224881,372,3
64244949,64246118,1170,3
64281771,64282088,318,3
64297050,64297370,321,3
64298508,64298822,315,3
64311249,64311548,300,3
64322538,64322960,423,3
64341831,64342226,396,3
64353849,64354409,561,3
64383753,64384184,432,3
64384632,64384949,318,3
64431408,64431797,390,3
64433502,64433813,312,3
64451490,64451840,351,3
64467165,64467473,309,3
64519785,64520150,366,3
64572138,64572734,597,3
64603680,64603994,315,3
64638240,64638731,492,3
64728807,64729112,306,3
64734282,64734803,522,3
64738317,64738646,330,3
64742949,64743269,321,3
64805775,64806164,390,3
64870434,64870739,306,3
64956753,64957124,372,3
64978452,64978880,429,3
65009046,65009480,435,3
65060745,65061044,300,3
65129499,65129804,306,3
65169543,65169899,357,3
65270298,65270726,429,3
65284212,65284592,381,3
65332221,65332661,441,3
65407389,65407745,357,3
65443521,65443949,429,3
65534526,65534837,312,3
65566407,65566931,525,3
65621628,65622080,453,3
65745036,65745383,348,3
65819796,65820113,318,3
65916630,65917034,405,3
65917347,65917712,366,3
65981616,65981927,312,3
66033246,66033674,429,3
66039591,66039899,309,3
66080613,66080930,318,3
66100287,66100625,339,3
66124233,66124547,315,3
66150957,66151262,306,3
66160149,66160709,561,3
66201411,66201935,525,3
66202587,66203183,597,3
66204072,66204509,438,3
66209802,66210104,303,3
66213045,66213374,330,3
66251400,66251903,504,3
66288507,66288962,456,3
66302490,66302858,369,3
66319518,66319835,318,3
66338328,66338645,318,3
66376869,66377174,306,3
66384156,66384482,327,3
66446145,66446507,363,3
66524601,66524921,321,3
66525759,66526247,489,3
66530364,66530684,321,3
66540210,66540632,423,3
66641256,66641564,309,3
66663585,66664061,477,3
66667857,66668225,369,3
66681183,66681539,357,3
66696483,66696911,429,3
66725160,66725633,474,3
66781065,66781457,393,3
66784902,66785315,414,3
66860124,66860594,471,3
66869859,66870308,450,3
66928836,66929147,312,3
66931224,66931541,318,3
66942645,66942944,300,3
66960444,66960764,321,3
66964212,66964751,540,3
66965487,66965828,342,3
66976215,66976574,360,3
66993819,66994238,420,3
67138635,67138958,324,3
67155105,67155446,342,3
67162608,67162916,309,3
67173024,67173410,387,3
67179768,67180223,456,3
67182975,67183298,324,3
67209669,67209983,315,3
67217202,67217510,309,3
67377915,67378298,384,3
67416222,67416533,312,3
67575690,67575992,303,3
67637580,67637966,387,3
67639527,67639877,351,3
67658559,67658957,399,3
67728441,67728869,429,3
67768311,67768676,366,3
67818756,67819271,516,3
67825500,67825832,333,3
67828971,67829477,507,3
67843080,67843673,594,3
67873053,67873682,630,3
67892181,67892534,354,3
67902945,67903391,447,3
67914696,67915058,363,3
67916619,67916918,300,3
67945230,67945748,519,3
67961838,67962284,447,3
67967427,67967957,531,3
67969104,67969403,300,3
67978212,67978634,423,3
67979136,67979483,348,3
68032452,68032874,423,3
68120358,68120738,381,3
68158659,68158967,309,3
68201217,68201651,435,3
68226597,68226950,354,3
68245434,68245760,327,3
68255796,68256236,441,3
68314587,68314904,318,3
68319396,68319785,390,3
68394615,68394986,372,3
68395743,68396042,300,3
68451027,68451458,432,3
68453823,68454251,429,3
68467647,68467976,330,3
68502450,68502818,369,3
68546205,68546525,321,3
68551857,68552156,300,3
68601579,68601932,354,3
68650728,68651084,357,3
68663616,68664131,516,3
68677833,68678261,429,3
68690148,68690465,318,3
68710428,68711225,798,3
68718207,68718530,324,3
68725569,68725946,378,3
68751045,68751410,366,3
68809632,68809946,315,3
68813286,68813621,336,3
68820027,68820443,417,3
68822607,68822945,339,3
68879157,68879555,399,3
68884155,68884673,519,3
68890524,68890892,369,3
68914671,68914994,324,3
68968956,68969309,354,3
68982114,68982413,300,3
69019857,69020159,303,3
69069435,69069779,345,3
69081072,69081386,315,3
69108831,69109184,354,3
69144849,69145151,303,3
69158229,69158546,318,3
69166212,69166529,318,3
69175560,69175922,363,3
69198717,69199034,318,3
69201363,69201671,309,3
69233673,69233999,327,3
69316701,69317027,327,3
69374631,69375083,453,3
69445704,69446039,336,3
69447498,69447839,342,3
69477492,69477800,309,3
69486087,69486446,360,3
69519162,69519470,309,3
69552411,69552725,315,3
69560373,69560696,324,3
69611118,69611516,399,3
69632733,69633062,330,3
69645798,69646160,363,3
69659817,69660137,321,3
69671097,69671525,429,3
69675822,69676235,414,3
69782499,69783089,591,3
69812757,69813335,579,3
69880587,69880919,333,3
69908040,69908339,300,3
69928209,69928565,357,3
69930711,69931061,351,3
69934860,69935192,333,3
69938130,69938573,444,3
69939024,69939359,336,3
69963621,69964106,486,3
69984201,69984539,339,3
69991326,69991649,324,3
69993468,69993830,363,3
70034205,70034504,300,3
70045089,70045439,351,3
70057125,70057646,522,3
70059690,70059989,300,3
70081380,70081832,453,3
70107657,70108148,492,3
70129587,70129976,390,3
70203972,70204457,486,3
70233336,70233665,330,3
70254219,70254521,303,3
70273788,70274165,378,3
70337841,70338269,429,3
70374651,70374980,330,3
70443339,70443758,420,3
70461240,70461545,306,3
70547232,70547681,450,3
70621824,70622213,390,3
70684473,70684823,351,3
70777245,70777691,447,3
70813548,70813880,333,3
70879407,70879760,354,3
70920072,70920389,318,3
70957497,70957841,345,3
71021868,71022377,510,3
71074308,71074607,300,3
71084568,71084945,378,3
71134731,71135213,483,3
71140566,71140907,342,3
71208555,71208941,387,3
71263689,71264150,462,3
71320611,71321027,417,3
71328426,71328854,429,3
71343765,71344136,372,3
71389932,71390270,339,3
71419122,71419625,504,3
71448165,71448527,363,3
71526447,71526749,303,3
71612694,71613122,429,3
71651283,71651735,453,3
71736663,71737004,342,3
71809620,71809961,342,3
71953479,71953781,303,3
72038412,72038750,339,3
72116205,72116549,345,3
72168504,72168809,306,3
72180396,72180725,330,3
72300627,72300986,360,3
72405081,72405467,387,3
72516900,72517328,429,3
72519360,72519767,408,3
72636543,72637007,465,3
72647136,72647744,609,3
72675285,72675653,369,3
72820281,72820610,330,3
72893319,72893693,375,3
73008351,73008725,375,3
73033920,73034486,567,3
73061664,73061996,333,3
73082610,73083170,561,3
73233834,73234160,327,3
73243050,73243421,372,3
73294242,73294547,306,3
73309299,73309628,330,3
73310361,73310681,321,3
73359474,73359797,324,3
73395906,73396226,321,3
73429479,73429814,336,3
73455480,73455830,351,3
73497210,73497518,309,3
73551336,73551647,312,3
73579968,73580309,342,3
73581210,73581584,375,3
73631460,73631981,522,3
73641924,73642250,327,3
73668729,73669028,300,3
73673079,73673384,306,3
73690392,73690721,330,3
73757997,73758368,372,3
73765341,73765664,324,3
73766055,73766399,345,3
73769283,73769639,357,3
73869726,73870034,309,3
73887438,73887809,372,3
73915476,73915775,300,3
73925697,73926035,339,3
73930149,73930520,372,3
73964316,73964627,312,3
73969386,73969856,471,3
73971156,73971527,372,3
73995414,73995749,336,3
73996797,73997333,537,3
74040573,74040926,354,3
74067639,74068091,453,3
74177703,74178125,423,3
74188962,74189306,345,3
74239944,74240264,321,3
74265333,74265761,429,3
74276301,74276624,324,3
74278056,74278409,354,3
74291160,74291471,312,3
74295096,74295551,456,3
74325390,74325722,333,3
74360235,74360876,642,3
74384214,74384588,375,3
74390421,74390720,300,3
74400102,74400410,309,3
74459883,74460425,543,3
74479146,74479691,546,3
74686434,74686781,348,3
74732076,74732480,405,3
74734284,74734616,333,3
74799813,74800130,318,3
74821833,74822153,321,3
74838333,74838647,315,3
74868228,74869145,918,3
74919138,74919458,321,3
74942385,74942786,402,3
74958003,74958446,444,3
74967507,74967806,300,3
74985987,74986301,315,3
75013497,75013841,345,3
75038631,75039098,468,3
75054690,75054995,306,3
75059214,75059513,300,3
75105567,75105977,411,3
75125133,75125582,450,3
75127491,75127877,387,3
75130689,75131270,582,3
75145002,75145358,357,3
75146340,75146696,357,3
75154206,75154535,330,3
75158523,75158936,414,3
75169839,75170180,342,3
75182862,75183167,306,3
75218946,75219245,300,3
75227649,75228008,360,3
75238125,75238796,672,3
75248895,75249266,372,3
75260727,75261095,369,3
75306582,75307061,480,3
75374679,75375053,375,3
75381267,75381566,300,3
75388530,75388922,393,3
75390927,75391436,510,3
75393876,75394253,378,3
75400323,75400715,393,3
75415449,75415769,321,3
75425901,75426284,384,3
75437469,75437831,363,3
75457332,75457640,309,3
75474615,75474959,345,3
75481005,75481799,795,3
75484806,75485111,306,3
75531120,75531443,324,3
75548892,75549239,348,3
75572184,75572588,405,3
75588714,75589136,423,3
75617817,75618134,318,3
75676050,75676400,351,3
75731340,75731660,321,3
75776427,75776813,387,3
75786171,75786500,330,3
75824901,75825200,300,3
75826233,75826604,372,3
75850764,75851078,315,3
75869559,75869933,375,3
75944907,75945425,519,3
75948555,75948923,369,3
75952212,75952526,315,3
75970077,75970454,378,3
75978462,75978818,357,3
76005063,76005827,765,3
76009590,76009979,390,3
76024443,76024850,408,3
76045422,76045721,300,3
76045743,76046324,582,3
76048203,76048574,372,3
76051050,76051457,408,3
76054107,76054733,627,3
76058214,76058762,549,3
76076859,76077272,414,3
76092495,76092857,363,3
76103043,76103384,342,3
76120317,76120625,309,3
76121358,76121702,345,3
76123683,76124198,516,3
76135527,76135913,387,3
76138569,76138958,390,3
76190430,76190816,387,3
76218678,76219037,360,3
76242090,76242434,345,3
76248936,76249388,453,3
76297941,76298312,372,3
76302129,76302434,306,3
76334742,76335116,375,3
76345551,76345862,312,3
76346472,76346852,381,3
76352547,76353257,711,3
76369572,76369967,396,3
76369995,76370486,492,3
76375920,76376387,468,3
76443438,76443779,342,3
76463538,76463855,318,3
76491501,76491827,327,3
76496751,76497170,420,3
76550322,76550675,354,3
76556949,76557287,339,3
76563675,76564034,360,3
76597443,76597910,468,3
76598988,76599302,315,3
76628802,76629305,504,3
76634901,76635275,375,3
76668423,76668896,474,3
76675473,76675826,354,3
76732650,76733237,588,3
76735650,76736120,471,3
76758867,76759172,306,3
76761987,76762319,333,3
76827300,76827674,375,3
76848810,76849199,390,3
76861596,76862045,450,3
76871190,76871699,510,3
76874394,76874819,426,3
76932015,76932443,429,3
76948524,76948832,309,3
76960143,76960565,423,3
76971504,76971851,348,3
77012004,77012324,321,3
77106123,77106608,486,3
77110464,77110784,321,3
77147157,77147525,369,3
77153823,77154125,303,3
77160576,77160884,309,3
77182647,77182973,327,3
77248752,77249063,312,3
77283318,77283617,300,3
77363274,77363747,474,3
77366337,77366963,627,3
77372517,77372945,429,3
77390718,77391020,303,3
77463123,77463428,306,3
77543853,77544158,306,3
77590938,77591318,381,3
77613066,77613371,306,3
77786055,77786483,429,3
77853273,77853683,411,3
77856615,77856926,312,3
77861103,77861555,453,3
77895873,77896397,525,3
77901531,77901866,336,3
77930895,77931215,321,3
77984496,77984909,414,3
78178854,78179183,330,3
78215271,78215699,429,3
78297786,78298124,339,3
78431568,78431870,303,3
78442764,78443171,408,3
78447306,78447611,306,3
78460188,78460640,453,3
78502185,78502649,465,3
78510201,78510500,300,3
78586365,78586790,426,3
78642834,78643175,342,3
78775155,78775553,399,3
78778620,78778958,339,3
78779229,78779558,330,3
78791751,78792113,363,3
78935124,78935438,315,3
78956904,78957242,339,3
78969849,78970175,327,3
78990051,78990356,306,3
79063986,79064399,414,3
79153149,79153457,309,3
79164900,79165307,408,3
79251435,79251797,363,3
79289952,79290335,384,3
79362087,79362422,336,3
79381140,79381577,438,3
79413540,79413887,348,3
79428807,79429232,426,3
79452927,79453247,321,3
79499583,79499894,312,3
79601595,79601912,318,3
79611954,79612283,330,3
79628100,79628477,378,3
79652394,79652852,459,3
79679919,79680284,366,3
79866597,79866902,306,3
79893333,79893662,330,3
79946154,79946465,312,3
80010018,80010332,315,3
80062308,80062658,351,3
80086974,80087309,336,3
80101767,80102255,489,3
80118780,80119259,480,3
80159298,80159681,384,3
80246991,80247323,333,3
80249025,80249336,312,3
80337198,80337548,351,3
80369538,80369966,429,3
80502834,80503157,324,3
80551824,80552264,441,3
80662425,80662829,405,3
80682846,80683169,324,3
80740956,80741321,366,3
80767335,80767640,306,3
80803047,80803376,330,3
80876730,80877038,309,3
80911755,80912183,429,3
81001809,81002156,348,3
81028359,81028823,465,3
81066141,81066479,339,3
81162156,81162494,339,3
81175677,81176021,345,3
81185016,81185315,300,3
81268602,81268937,336,3
81272559,81272885,327,3
81374355,81374681,327,3
81396147,81396536,390,3
81411285,81411593,309,3
81421698,81422033,336,3
81534849,81535154,306,3
81555708,81556007,300,3
81639489,81639851,363,3
81688476,81688988,513,3
81694305,81694616,312,3
81718770,81719072,303,3
81841659,81842159,501,3
81853092,81853784,693,3
81891924,81892322,399,3
81903321,81903722,402,3
81915255,81915641,387,3
81920730,81921056,327,3
81978234,81978557,324,3
82042995,82043435,441,3
82207158,82207496,339,3
82233312,82233662,351,3
82359546,82359848,303,3
82391547,82391876,330,3
82446021,82446416,396,3
82453392,82453736,345,3
82539990,82540346,357,3
82555185,82555502,318,3
82597962,82598387,426,3
82620660,82621022,363,3
82631142,82631570,429,3
82809069,82809608,540,3
82816956,82817315,360,3
82877406,82877786,381,3
82907538,82907861,324,3
82938123,82938551,429,3
83089251,83089565,315,3
83095218,83095598,381,3
83315742,83316185,444,3
83355894,83356235,342,3
83492637,83492945,309,3
83561880,83562212,333,3
83707383,83707733,351,3
83766099,83766455,357,3
83771160,83771462,303,3
83843382,83843810,429,3
83923374,83923673,300,3
83948286,83948597,312,3
84020412,84020714,303,3
84029595,84029960,366,3
84051033,84051332,300,3
84081333,84081779,447,3
84129729,84130034,306,3
84317091,84317408,318,3
84361986,84362330,345,3
84672720,84673145,426,3
84878094,84878411,318,3
84998109,84998537,429,3
85029159,85029458,300,3
85068441,85068821,381,3
85143648,85144034,387,3
85261062,85261373,312,3
85305093,85305431,339,3
85348524,85348853,330,3
85400088,85400426,339,3
85417803,85418189,387,3
85437792,85438241,450,3
85601742,85602065,324,3
85617360,85617689,330,3
85637448,85637921,474,3
85726188,85726568,381,3
85856067,85856411,345,3
85860018,85860464,447,3
85945959,85946372,414,3
85985469,85985783,315,3
86125758,86126141,384,3
86270034,86270453,420,3
86316561,86316926,366,3
86335134,86335511,378,3
86339082,86339384,303,3
86434665,86435093,429,3
86507322,86507648,327,3
86513634,86513936,303,3
86525253,86525552,300,3
86574756,86575214,459,3
86658285,86658605,321,3
86693673,86694131,459,3
86736498,86736926,429,3
86970285,86970593,309,3
87025005,87025334,330,3
87076626,87076961,336,3
87079215,87079541,327,3
87093660,87094103,444,3
87119001,87119429,429,3
87121491,87121877,387,3
87299205,87299510,306,3
87318651,87318998,348,3
87380685,87381023,339,3
87404883,87405296,414,3
87454485,87454790,306,3
87574704,87575111,408,3
87623583,87623927,345,3
87646254,87646682,429,3
87727026,87727412,387,3
87738594,87738917,324,3
87749964,87750281,318,3
87753144,87753446,303,3
87783972,87784553,582,3
87810753,87811061,309,3
87826311,87826670,360,3
87912723,87913043,321,3
87916386,87916721,336,3
87919827,87920129,303,3
87962805,87963314,510,3
87996858,87997226,369,3
88038159,88038554,396,3
88055037,88055726,690,3
88108905,88109210,306,3
88252857,88253177,321,3
88341363,88341746,384,3
88357716,88358108,393,3
88383561,88383917,357,3
88403892,88404200,309,3
88434900,88435328,429,3
88468896,88469237,342,3
88500339,88500719,381,3
88549098,88549415,318,3
88560120,88560479,360,3
88570248,88570580,333,3
88584762,88585088,327,3
88645389,88645739,351,3
88665393,88665824,432,3
88705338,88705643,306,3
88712121,88712534,414,3
88726011,88726394,384,3
88732509,88732826,318,3
88744410,88744826,417,3
88757580,88757888,309,3
88890012,88890320,309,3
88964259,88964588,330,3
88998012,88999088,1077,3
88999881,89000333,453,3
89072118,89072432,315,3
89078484,89078840,357,3
89079366,89079728,363,3
89088501,89088968,468,3
89170263,89170568,306,3
89186841,89187158,318,3
89228829,89229212,384,3
89326614,89326913,300,3
89445639,89445953,315,3
89459724,89460095,372,3
89472906,89473610,705,3
89511645,89511989,345,3
89534613,89535086,474,3
89564952,89565299,348,3
89604111,89604491,381,3
89618979,89619476,498,3
89653662,89654039,378,3
89658129,89658473,345,3
89663862,89664200,339,3
89690832,89691137,306,3
89764095,89764415,321,3
89794836,89795330,495,3
89875368,89875769,402,3
89901765,89902193,429,3
89989608,89990018,411,3
90039852,90040184,333,3
90052431,90052742,312,3
90064290,90064595,306,3
90073551,90073850,300,3
90138510,90138812,303,3
90170964,90171290,327,3
90173571,90173969,399,3
90187383,90187820,438,3
90211317,90211622,306,3
90255138,90255443,306,3
90474423,90474776,354,3
90512370,90512717,348,3
90589311,90589754,444,3
90664170,90664544,375,3
90801774,90802181,408,3
90818010,90818360,351,3
90867180,90867530,351,3
90966531,90966998,468,3
91053573,91053917,345,3
91057914,91058213,300,3
91064373,91064747,375,3
91130076,91130531,456,3
91162131,91162448,318,3
91252080,91252508,429,3
91346433,91346777,345,3
91372014,91372337,324,3
91381530,91381832,303,3
91557960,91558277,318,3
91625829,91626161,333,3
91646052,91646375,324,3
91707930,91708238,309,3
91737948,91738313,366,3
91840365,91840679,315,3
91926873,91927322,450,3
91933092,91933454,363,3
91969056,91969544,489,3
92044047,92044394,348,3
92058699,92059094,396,3
92062320,92062676,357,3
92080836,92081153,318,3
92140410,92140724,315,3
92243247,92243666,420,3
92332665,92333069,405,3
92364186,92364512,327,3
92404389,92404802,414,3
92409003,92409341,339,3
92475684,92476163,480,3
92550981,92551313,333,3
92596080,92596397,318,3
92768385,92768765,381,3
92795748,92796140,393,3
92800734,92801036,303,3
92848128,92848460,333,3
92901576,92901887,312,3
92914065,92914445,381,3
92968017,92968580,564,3
93045249,93045602,354,3
93063777,93064076,300,3
93102735,93103085,351,3
93109989,93110348,360,3
93128556,93128909,354,3
93151014,93151583,570,3
93214287,93214682,396,3
93215931,93216350,420,3
93324138,93324455,318,3
93358635,93359063,429,3
93363660,93363971,312,3
93440775,93441251,477,3
93561936,93562244,309,3
93635112,93635420,309,3
93678936,93679481,546,3
93753165,93753518,354,3
93782004,93782390,387,3
94055601,94055909,309,3
94145907,94146236,330,3
94209900,94210220,321,3
94317270,94317656,387,3
94341147,94341467,321,3
94350732,94351145,414,3
94389825,94390511,687,3
94435965,94436405,441,3
94569105,94569482,378,3
94577670,94578065,396,3
94588215,94588568,354,3
94621071,94621424,354,3
94622091,94622402,312,3
94644345,94644650,306,3
94700505,94700840,336,3
94733562,94733861,300,3
94788204,94788629,426,3
94826505,94826927,423,3
94917177,94917542,366,3
94976400,94976975,576,3
94982556,94982939,384,3
95142489,95142806,318,3
95144715,95145086,372,3
95166465,95166812,348,3
95219259,95219588,330,3
95364123,95364446,324,3
95475387,95475701,315,3
95479716,95480075,360,3
95505141,95505497,357,3
95666499,95666798,300,3
95707554,95707886,333,3
95726967,95727482,516,3
95738325,95738633,309,3
95763894,95764199,306,3
95825499,95825810,312,3
95909133,95909564,432,3
95988165,95988473,309,3
96040704,96041171,468,3
96055002,96055301,300,3
96089736,96090242,507,3
96129756,96130904,1149,3
96174267,96174602,336,3
96247320,96247721,402,3
96252156,96252596,441,3
96266721,96267071,351,3
96295869,96296177,309,3
96296880,96297251,372,3
96393246,96393566,321,3
96398925,96399377,453,3
96431298,96431615,318,3
96485508,96485858,351,3
96532203,96532532,330,3
96554112,96554531,420,3
96568392,96568901,510,3
96574353,96574781,429,3
96593703,96594011,309,3
96685524,96685937,414,3
96689010,96689348,339,3
96777840,96778202,363,3
96780663,96781022,360,3
96817413,96817724,312,3
96859833,96860210,378,3
96869349,96869669,321,3
96923697,96924029,333,3
96930888,96931193,306,3
97012320,97012688,369,3
97042755,97043111,357,3
97053237,97053569,333,3
97070334,97070666,333,3
97084281,97084709,429,3
97179138,97179554,417,3
97180302,97180613,312,3
97181013,97181447,435,3
97204266,97204574,309,3
97225164,97225748,585,3
97268646,97269074,429,3
97290627,97291100,474,3
97329132,97329440,309,3
97340850,97341191,342,3
97363974,97364285,312,3
97449327,97449818,492,3
97684650,97685015,366,3
97692717,97693019,303,3
97855971,97856672,702,3
97861584,97861898,315,3
97877781,97878311,531,3
98140839,98141267,429,3
98143437,98143808,372,3
98158890,98159267,378,3
98167761,98168132,372,3
98249253,98249555,303,3
98261553,98261978,426,3
98447211,98447516,306,3
98658405,98658827,423,3
98678670,98679005,336,3
98691129,98691461,333,3
98734365,98734682,318,3
98770815,98771243,429,3
98811111,98811437,327,3
98870391,98870699,309,3
98879703,98880278,576,3
98881791,98882441,651,3
98907963,98908280,318,3
99046623,99047009,387,3
99116919,99117320,402,3
99128496,99128822,327,3
99278529,99278957,429,3
99329784,99330089,306,3
99335721,99336020,300,3
99348852,99349262,411,3
99364386,99364700,315,3
99437634,99438032,399,3
99556635,99556949,315,3
99667368,99667748,381,3
99716409,99716726,318,3
99856929,99857285,357,3
99975555,99975860,306,3
99996363,99996689,327,3
100025121,100025435,315,3
100045554,100045856,303,3
100103325,100103783,459,3
100137555,100137899,345,3
100202094,100202405,312,3
100215870,100216169,300,3
100275327,100275653,327,3
100320858,100321169,312,3
100403424,100403744,321,3
100702320,100702685,366,3
100769019,100769375,357,3
100783596,100783952,357,3
100864239,100864544,306,3
100947084,100947614,531,3
100958085,100958396,312,3
100963539,100963970,432,3
101035611,101036012,402,3
101108643,101108963,321,3
101192985,101193455,471,3
101217213,101217677,465,3
101238033,101238332,300,3
101241531,101242001,471,3
101247468,101247842,375,3
101249685,101250080,396,3
101293074,101293382,309,3
101318670,101319098,429,3
101395818,101396159,342,3
101432520,101432894,375,3
101442759,101443061,303,3
101457444,101457764,321,3
101480661,101480990,330,3
101490525,101490920,396,3
101492382,101492864,483,3
101495820,101496137,318,3
101499417,101499827,411,3
101512902,101513246,345,3
101561448,101561888,441,3
101567976,101568305,330,3
101572548,101572907,360,3
101636259,101636756,498,3
101667930,101668463,534,3
101670003,101670362,360,3
101721918,101722283,366,3
101738568,101738888,321,3
101770554,101771012,459,3
101817063,101817458,396,3
101824284,101824712,429,3
101861202,101861531,330,3
101903946,101904266,321,3
101914890,101915258,369,3
101939181,101939510,330,3
102019473,102019778,306,3
102025872,102026276,405,3
102073770,102074105,336,3
102075414,102075725,312,3
102076659,102076979,321,3
102082047,102082355,309,3
102083784,102084140,357,3
102086814,102087149,336,3
102099864,102100355,492,3
102110151,102110498,348,3
102142785,102143087,303,3
102148713,102149024,312,3
102150069,102150410,342,3
102167502,102167813,312,3
102189750,102190106,357,3
102198450,102198800,351,3
102207117,102207539,423,3
102215349,102215672,324,3
102225660,102226115,456,3
102233682,102234113,432,3
102235764,102236084,321,3
102250626,102251012,387,3
102255822,102256130,309,3
102258945,102259448,504,3
102260595,102261173,579,3
102267726,102268082,357,3
102278049,102278459,411,3
102286716,102287048,333,3
102296676,102297101,426,3
102298758,102299066,309,3
102337944,102338279,336,3
102374343,102374666,324,3
102420033,102420923,891,3
102429141,102429692,552,3
102449193,102449825,633,3
102494634,102495284,651,3
102498708,102499034,327,3
102524223,102524594,372,3
102528783,102529112,330,3
102558258,102558926,669,3
102580005,102580346,342,3
102583101,102583421,321,3
102590253,102590588,336,3
102602649,102602951,303,3
102641766,102642356,591,3
102655710,102656024,315,3
102656133,102656480,348,3
102696309,102696620,312,3
102727158,102727478,321,3
102763893,102764234,342,3
102771384,102771788,405,3
102772698,102773309,612,3
102785289,102785759,471,3
102795177,102795482,306,3
102832164,102832511,348,3
102873270,102873572,303,3
102874911,102875384,474,3
102917832,102918164,333,3
103033035,103033409,375,3
103034103,103034432,330,3
103065153,103065491,339,3
103066404,103066718,315,3
103087722,103088057,336,3
103091079,103091378,300,3
103095615,103096016,402,3
103145472,103145831,360,3
103167879,103168274,396,3
103176201,103176506,306,3
103197213,103197530,318,3
103205385,103205774,390,3
103216464,103216811,348,3
103219944,103220279,336,3
103221900,103222289,390,3
103228332,103228637,306,3
103244142,103244450,309,3
103276257,103276751,495,3
103344438,103344932,495,3
103352889,103353224,336,3
103356837,103357160,324,3
103395105,103395404,300,3
103424643,103425050,408,3
103441620,103442072,453,3
103466394,103466723,330,3
103487190,103487735,546,3
103496391,103496699,309,3
103544328,103544789,462,3
103565529,103566062,534,3
103569987,103570418,432,3
103597662,103597985,324,3
103601238,103601789,552,3
103625778,103626368,591,3
103652214,103652891,678,3
103681689,103682063,375,3
103687518,103687973,456,3
103707810,103708142,333,3
103737441,103737827,387,3
103740843,103741163,321,3
103751472,103751990,519,3
103771998,103772348,351,3
103870995,103871447,453,3
103921542,103921877,336,3
103940409,103940729,321,3
103945452,103945757,306,3
103955631,103955930,300,3
103958253,103958612,360,3
103962978,103963379,402,3
103970319,103970621,303,3
103976976,103977641,666,3
103992858,103993310,453,3
104005974,104006459,486,3
104063619,104064122,504,3
104131167,104131511,345,3
104146086,104146385,300,3
104158812,104159216,405,3
104171496,104171810,315,3
104194983,104195291,309,3
104244069,104244419,351,3
104351949,104352476,528,3
104424219,104424626,408,3
104461455,104461757,303,3
104462028,104462342,315,3
104466372,104466671,300,3
104472315,104472755,441,3
104473596,104473940,345,3
104502651,104503031,381,3
104503872,104504267,396,3
104505372,104505707,336,3
104517279,104517626,348,3
104523768,104524073,306,3
104556474,104556902,429,3
104559228,104559596,369,3
104616846,104617325,480,3
104679564,104679977,414,3
104736756,104737631,876,3
104737977,104738288,312,3
104756166,104756489,324,3
104797740,104798117,378,3
104801547,104801855,309,3
104805003,104805383,381,3
104826003,104826317,315,3
104848182,104848523,342,3
104849751,104850080,330,3
104862708,104863067,360,3
104870115,104870471,357,3
104916222,104916602,381,3
104963943,104964260,318,3
105043929,105044291,363,3
105062100,105062429,330,3
105065583,105066185,603,3
105073332,105073688,357,3
105090843,105091256,414,3
105103506,105104183,678,3
105115365,105115697,333,3
105133458,105133907,450,3
105183174,105183524,351,3
105184524,105184844,321,3
105204165,105204542,378,3
105256683,105256982,300,3
105295377,105295832,456,3
105307197,105307583,387,3
105355860,105356183,324,3
105356337,105356717,381,3
105369912,105370274,363,3
105390057,105390383,327,3
105395427,105395771,345,3
105419307,105419780,474,3
105429363,105429668,306,3
105499620,105499931,312,3
105503367,105503912,546,3
105533253,105533636,384,3
105538389,105538730,342,3
105558282,105558581,300,3
105560235,105560582,348,3
105569790,105570125,336,3
105607146,105607475,330,3
105617235,105617534,300,3
105674331,105674690,360,3
