"Start","Stop","Length","Frame"
99374319,99374633,315,3
99378678,99379112,435,3
99416604,99417134,531,3
99418206,99418694,489,3
99432831,99433301,471,3
99433467,99433859,393,3
99483588,99483896,309,3
99487245,99487610,366,3
99508125,99508475,351,3
99532719,99533078,360,3
99547182,99547535,354,3
99599592,99599927,336,3
99608481,99608780,300,3
99630843,99631196,354,3
99636414,99636725,312,3
99659586,99659900,315,3
99677139,99677543,405,3
99711087,99711464,378,3
99712203,99712577,375,3
99714300,99714614,315,3
99718623,99718982,360,3
99732288,99732650,363,3
99741327,99741824,498,3
99768651,99769013,363,3
99771951,99772259,309,3
99823137,99823454,318,3
99835218,99835652,435,3
99885993,99886460,468,3
99893835,99894182,348,3
99903573,99903962,390,3
99907608,99907913,306,3
99912177,99912542,366,3
99980223,99980531,309,3
99991902,99992297,396,3
100023501,100023824,324,3
100039917,100040252,336,3
100129089,100129439,351,3
100135416,100135751,336,3
100157181,100157531,351,3
100170663,100170995,333,3
100177494,100178138,645,3
100180323,100180745,423,3
100181463,100181957,495,3
100199358,100199660,303,3
100201344,100202213,870,3
100231143,100231487,345,3
100240122,100240532,411,3
100282230,100283333,1104,3
100312728,100313069,342,3
100315125,100315676,552,3
100321137,100321556,420,3
100338288,100338707,420,3
100349607,100350134,528,3
100351782,100352216,435,3
100375641,100376012,372,3
100407642,100408307,666,3
100433277,100434473,1197,3
100450065,100450526,462,3
100463463,100463819,357,3
100476036,100476512,477,3
100542708,100543106,399,3
100552560,100553018,459,3
100554447,100554818,372,3
100557720,100558124,405,3
100614363,100614710,348,3
100640661,100641872,1212,3
100653612,100653944,333,3
100659267,100659632,366,3
100691259,100691618,360,3
100695723,100696130,408,3
100704894,100705439,546,3
100733097,100733504,408,3
100751559,100751888,330,3
100762866,100763255,390,3
100794375,100794878,504,3
100814496,100814816,321,3
100832376,100832714,339,3
100833615,100834055,441,3
100841070,100841381,312,3
100872204,100872752,549,3
100888758,100889087,330,3
100959237,100959560,324,3
100985703,100986020,318,3
100986714,100987037,324,3
100988148,100988480,333,3
101025966,101026289,324,3
101037636,101038103,468,3
101041743,101044046,2304,3
101047620,101047940,321,3
101078454,101078801,348,3
101088918,101089253,336,3
101105445,101105750,306,3
101110692,101111321,630,3
101119890,101120228,339,3
101120532,101120972,441,3
101125950,101126273,324,3
101133603,101134031,429,3
101176263,101176937,675,3
101213973,101215166,1194,3
101236968,101237471,504,3
101238948,101239502,555,3
101264082,101264633,552,3
101299602,101299991,390,3
101303178,101304293,1116,3
101331438,101331989,552,3
101336676,101336999,324,3
101364627,101365232,606,3
101374878,101375444,567,3
101377194,101377577,384,3
101385801,101386232,432,3
101387700,101388011,312,3
101391579,101391941,363,3
101405214,101405780,567,3
101412486,101412833,348,3
101456145,101457260,1116,3
101462154,101462483,330,3
101497686,101498084,399,3
101520333,101520689,357,3
101547894,101548253,360,3
101557842,101558462,621,3
101570112,101570651,540,3
101570652,101571218,567,3
101618976,101619320,345,3
101647923,101648237,315,3
101657595,101657933,339,3
101667564,101668001,438,3
101668158,101668469,312,3
101670636,101670977,342,3
101705253,101705615,363,3
101712084,101712497,414,3
101714556,101715341,786,3
101715669,101716391,723,3
101738034,101738393,360,3
101754777,101755241,465,3
101768331,101768681,351,3
101768844,101769185,342,3
101778888,101779295,408,3
101796858,101797184,327,3
101808294,101808644,351,3
101836566,101836865,300,3
101841393,101841707,315,3
101859648,101860208,561,3
101889582,101889926,345,3
101898444,101898758,315,3
101937462,101937803,342,3
101978823,101979122,300,3
101993682,101993999,318,3
102005451,102007055,1605,3
102007080,102007517,438,3
102009765,102010142,378,3
102010551,102011231,681,3
102012030,102014198,2169,3
102029934,102030266,333,3
102048393,102048833,441,3
102080328,102080777,450,3
102113010,102114218,1209,3
102123582,102124697,1116,3
102167622,102167921,300,3
102195228,102195632,405,3
102198723,102199022,300,3
102216495,102217016,522,3
102231312,102232052,741,3
102238416,102239564,1149,3
102242619,102242948,330,3
102254745,102255062,318,3
102284673,102285026,354,3
102285555,102285863,309,3
102307488,102307802,315,3
102341538,102341900,363,3
102361899,102362291,393,3
102489879,102490178,300,3
102503421,102503984,564,3
102537345,102537749,405,3
102569661,102570059,399,3
102583089,102583391,303,3
102629316,102629738,423,3
102688581,102688961,381,3
102714816,102715133,318,3
102747762,102748109,348,3
102761295,102761714,420,3
102762294,102762623,330,3
102774453,102775079,627,3
102776637,102777314,678,3
102784299,102784625,327,3
102804528,102805667,1140,3
102808728,102809132,405,3
102825048,102825398,351,3
102828993,102829421,429,3
102829461,102829871,411,3
102843996,102844343,348,3
102893817,102894161,345,3
102902655,102903122,468,3
102909162,102909545,384,3
102913344,102913673,330,3
102944991,102945347,357,3
102964032,102964844,813,3
102968163,102968537,375,3
102975477,102975791,315,3
102995100,102995522,423,3
102996147,102996644,498,3
102998280,102998639,360,3
103003878,103004243,366,3
103004301,103005158,858,3
103032168,103033133,966,3
103033404,103033973,570,3
103062525,103062830,306,3
103083102,103083506,405,3
103104045,103104443,399,3
103112034,103112585,552,3
103135194,103135550,357,3
103138920,103139360,441,3
103148622,103149173,552,3
103158237,103159238,1002,3
103172172,103172489,318,3
103230273,103230581,309,3
103256301,103256609,309,3
103281150,103281464,315,3
103283256,103283585,330,3
103288674,103288994,321,3
103315482,103315859,378,3
103331304,103331636,333,3
103332801,103333142,342,3
103379406,103380005,600,3
103408800,103409117,318,3
103418613,103418942,330,3
103449669,103450103,435,3
103477299,103477613,315,3
103480035,103480334,300,3
103496028,103496342,315,3
103502436,103502906,471,3
103509501,103509815,315,3
103528086,103528442,357,3
103537356,103537670,315,3
103539090,103539662,573,3
103544772,103545800,1029,3
103585545,103586096,552,3
103592751,103593203,453,3
103636626,103636925,300,3
103658037,103658504,468,3
103665468,103665776,309,3
103679427,103680527,1101,3
103759374,103759724,351,3
103774179,103774607,429,3
103792131,103792451,321,3
103845798,103846280,483,3
103882521,103882883,363,3
103889835,103890311,477,3
103918665,103919003,339,3
103997367,103997705,339,3
104008335,104008682,348,3
104052633,104052962,330,3
104079201,104079500,300,3
104086083,104086664,582,3
104087271,104087984,714,3
104098566,104099297,732,3
104099736,104100143,408,3
104102988,104103383,396,3
104110524,104110856,333,3
104120046,104120570,525,3
104148132,104148683,552,3
104149419,104149811,393,3
104152137,104152448,312,3
104181324,104181806,483,3
104194500,104194916,417,3
104215956,104216378,423,3
104219565,104223410,3846,3
104267655,104268206,552,3
104279133,104279462,330,3
104284245,104284556,312,3
104289570,104289899,330,3
104357745,104358128,384,3
104365005,104366501,1497,3
104399670,104400326,657,3
104407095,104407409,315,3
104413854,104414234,381,3
104437704,104438624,921,3
104440995,104441300,306,3
104446479,104446808,330,3
104474385,104474864,480,3
104487378,104487878,501,3
104513028,104513357,330,3
104560389,104560706,318,3
104582421,104582768,348,3
104642349,104642678,330,3
104650866,104651207,342,3
104655423,104655764,342,3
104726967,104727278,312,3
104783934,104784248,315,3
104854890,104855192,303,3
104871462,104871863,402,3
104941005,104941373,369,3
104968905,104969219,315,3
104982861,104983172,312,3
104993943,104994551,609,3
104999913,105000215,303,3
105037614,105037955,342,3
105038895,105039209,315,3
105045702,105046019,318,3
105056196,105056573,378,3
105058917,105059363,447,3
105067128,105067457,330,3
105068034,105068483,450,3
105069369,105069725,357,3
105105546,105105935,390,3
105135504,105135902,399,3
105143166,105143672,507,3
105201921,105202793,873,3
105207729,105208052,324,3
105259944,105260345,402,3
105273828,105274253,426,3
105346890,105347222,333,3
105383742,105384134,393,3
105397968,105398441,474,3
105417249,105417866,618,3
105420849,105421148,300,3
105464328,105464657,330,3
105468984,105469352,369,3
105474936,105475247,312,3
105497196,105497519,324,3
105500934,105501398,465,3
105509274,105509732,459,3
105529257,105529586,330,3
105538635,105539087,453,3
105566589,105567014,426,3
105569880,105573725,3846,3
105577065,105577421,357,3
105614400,105614885,486,3
105616059,105616358,300,3
105681207,105681551,345,3
105785490,105786065,576,3
105813537,105813866,330,3
105820182,105820598,417,3
105834198,105834665,468,3
105843198,105843584,387,3
105850338,105850730,393,3
105858963,105859319,357,3
105861087,105861440,354,3
105899031,105899393,363,3
105948843,105949247,405,3
105975930,105976232,303,3
106047765,106048490,726,3
106065417,106065749,333,3
106067640,106067963,324,3
106068960,106069358,399,3
106069575,106069895,321,3
106082724,106083107,384,3
106095408,106095707,300,3
106118343,106118672,330,3
106123527,106123847,321,3
106158219,106158578,360,3
106168680,106169012,333,3
106172004,106173611,1608,3
106205541,106205906,366,3
106209699,106210034,336,3
106218174,106218524,351,3
106220463,106220825,363,3
106247982,106248407,426,3
106250409,106250834,426,3
106262961,106263266,306,3
106286916,106287239,324,3
106294584,106295135,552,3
106329642,106329944,303,3
106337091,106337534,444,3
106342788,106343126,339,3
106392462,106393340,879,3
106410105,106410791,687,3
106418013,106418447,435,3
106466544,106466948,405,3
106484583,106484888,306,3
106514313,106514681,369,3
106567728,106568261,534,3
106586712,106587110,399,3
106591011,106591334,324,3
106674429,106674899,471,3
106687599,106688090,492,3
106713615,106713947,333,3
106713948,106714817,870,3
106717023,106717622,600,3
106731864,106732466,603,3
106739172,106739501,330,3
106761543,106761905,363,3
106802955,106804379,1425,3
106813920,106814219,300,3
106846875,106847234,360,3
106854222,106854551,330,3
106922856,106923296,441,3
106924008,106924331,324,3
106955193,106955618,426,3
106957275,106957640,366,3
106958403,106958711,309,3
106962627,106963106,480,3
106971225,106971560,336,3
106973817,106974737,921,3
106998711,106999148,438,3
107004900,107005208,309,3
107009985,107010464,480,3
107034162,107034470,309,3
107036745,107037701,957,3
107043336,107043722,387,3
107067720,107068094,375,3
107071953,107072279,327,3
107076624,107076932,309,3
107095884,107096201,318,3
107108883,107109188,306,3
107112369,107112902,534,3
107126883,107127275,393,3
107163900,107164421,522,3
107168436,107168750,315,3
107170290,107170829,540,3
107208075,107208404,330,3
107222799,107223389,591,3
107242182,107242787,606,3
107267544,107267852,309,3
107276211,107276513,303,3
107294031,107294357,327,3
107318418,107318888,471,3
107326908,107327282,375,3
107330208,107330534,327,3
107345100,107345456,357,3
107379630,107380007,378,3
107391240,107391620,381,3
107403837,107404259,423,3
107451639,107452007,369,3
107459700,107460110,411,3
107463321,107463830,510,3
107474784,107475413,630,3
107516487,107516837,351,3
107540445,107540795,351,3
107547213,107547524,312,3
107548269,107548640,372,3
107584521,107584850,330,3
107604414,107604788,375,3
107628264,107629421,1158,3
107674812,107675189,378,3
107687853,107688755,903,3
107691258,107691680,423,3
107718531,107718887,357,3
107722512,107722856,345,3
107729757,107730275,519,3
107743734,107744099,366,3
107752596,107753147,552,3
107787990,107788289,300,3
107807376,107807675,300,3
107825391,107829236,3846,3
107833617,107834255,639,3
107834352,107834729,378,3
107835375,107835746,372,3
107848095,107848397,303,3
107882268,107883383,1116,3
107884977,107889827,4851,3
107925375,107925704,330,3
107956455,107956766,312,3
107964909,107965331,423,3
107980191,107980514,324,3
108017907,108018248,342,3
108019320,108019649,330,3
108035550,108035936,387,3
108099828,108100241,414,3
108105861,108106775,915,3
108138831,108139148,318,3
108140106,108140477,372,3
108147888,108148256,369,3
108153573,108153905,333,3
108157299,108157769,471,3
108210363,108210701,339,3
108211581,108211952,372,3
108247092,108247403,312,3
108265197,108265592,396,3
108280485,108280793,309,3
108289503,108289943,441,3
108298338,108298769,432,3
108332643,108332999,357,3
108352644,108355508,2865,3
108355626,108356489,864,3
108408441,108408770,330,3
108424962,108425354,393,3
108427779,108428222,444,3
108430014,108430604,591,3
108456141,108456446,306,3
108468372,108468707,336,3
108468744,108469184,441,3
108484386,108484856,471,3
108518775,108519326,552,3
108531090,108531434,345,3
108599142,108599735,594,3
108611316,108611615,300,3
108628089,108628571,483,3
108628596,108629051,456,3
108629343,108629777,435,3
108635301,108635606,306,3
108646344,108646655,312,3
108648777,108649172,396,3
108680178,108680492,315,3
108720429,108720746,318,3
108722826,108723320,495,3
108729057,108729365,309,3
108735147,108738992,3846,3
108754587,108755051,465,3
108781089,108783263,2175,3
108783309,108784181,873,3
108812316,108812825,510,3
108813465,108813962,498,3
108813999,108814589,591,3
108814674,108815120,447,3
108815700,108816470,771,3
108816693,108817202,510,3
108819954,108820319,366,3
108846672,108847016,345,3
108882423,108882758,336,3
108890010,108890363,354,3
108896814,108897146,333,3
108923031,108923369,339,3
108945918,108946223,306,3
108957600,108958259,660,3
109000770,109001126,357,3
109004742,109005086,345,3
109007094,109007393,300,3
109029381,109029719,339,3
109036980,109040825,3846,3
109102464,109102871,408,3
109112616,109113182,567,3
109124985,109125365,381,3
109134504,109134827,324,3
109136346,109136849,504,3
109193307,109193723,417,3
109201611,109202642,1032,3
109250778,109251104,327,3
109273311,109273688,378,3
109318650,109319021,372,3
109335405,109335971,567,3
109339620,109339922,303,3
109344297,109344848,552,3
109378128,109378442,315,3
109382439,109382954,516,3
109406073,109406507,435,3
109410411,109410728,318,3
109413663,109414097,435,3
109451529,109451837,309,3
109551009,109551323,315,3
109565520,109565870,351,3
109570308,109570748,441,3
109576023,109576628,606,3
109595715,109596152,438,3
109601142,109601462,321,3
109605021,109605341,321,3
109615710,109616486,777,3
109652997,109653335,339,3
109681665,109682132,468,3
109693980,109694282,303,3
109724997,109725380,384,3
109729419,109729748,330,3
109762017,109762349,333,3
109763169,109763534,366,3
109769811,109770587,777,3
109807221,109807562,342,3
109823145,109823471,327,3
109844424,109844975,552,3
109870008,109871363,1356,3
109872477,109873592,1116,3
109878273,109879061,789,3
109879110,109879577,468,3
109905435,109905767,333,3
109923336,109924073,738,3
109949481,109949864,384,3
110020131,110020592,462,3
110025165,110025602,438,3
110071953,110072267,315,3
110075925,110076236,312,3
110159463,110159987,525,3
110168037,110168420,384,3
110189460,110189951,492,3
110190615,110191166,552,3
110193033,110193596,564,3
110195415,110195744,330,3
110234307,110234609,303,3
110234898,110235263,366,3
110248149,110248520,372,3
110250114,110250512,399,3
110345142,110345693,552,3
110361048,110361347,300,3
110387883,110388197,315,3
110400642,110400944,303,3
110420514,110420906,393,3
110426160,110426618,459,3
110430303,110430779,477,3
110433078,110434025,948,3
110434452,110434904,453,3
110477979,110478314,336,3
110507829,110508194,366,3
110510865,110511230,366,3
110511312,110511662,351,3
110515275,110515577,303,3
110525640,110526059,420,3
110535252,110535626,375,3
110542677,110543228,552,3
110622153,110622599,447,3
110622651,110624672,2022,3
110667258,110667569,312,3
110678868,110679419,552,3
110683389,110683754,366,3
110715636,110716040,405,3
110716149,110716517,369,3
110759436,110759747,312,3
110785449,110785784,336,3
110812638,110812967,330,3
110818869,110819186,318,3
110840577,110841023,447,3
110852064,110852567,504,3
110944431,110944733,303,3
110961561,110961869,309,3
110986557,110986946,390,3
111045051,111045419,369,3
111051183,111051695,513,3
111066993,111067349,357,3
111082179,111082499,321,3
111088089,111088406,318,3
111101517,111101972,456,3
111107517,111107945,429,3
111108054,111108587,534,3
111118359,111118772,414,3
111144687,111145124,438,3
111186978,111187784,807,3
111198798,111199100,303,3
111208341,111208736,396,3
111313683,111314129,447,3
111317091,111317570,480,3
111342495,111343022,528,3
111373488,111373799,312,3
111408855,111409160,306,3
111410040,111410489,450,3
111411819,111412430,612,3
111430647,111430985,339,3
111460014,111460448,435,3
111460665,111460979,315,3
111462930,111463589,660,3
111465435,111466145,711,3
111486546,111486878,333,3
111532881,111533213,333,3
111575571,111576122,552,3
111615591,111615935,345,3
111617538,111617870,333,3
111628263,111629309,1047,3
111629568,111632108,2541,3
111678849,111679979,1131,3
111685644,111686072,429,3
111705678,111706454,777,3
111719325,111720614,1290,3
111733140,111733505,366,3
111748884,111749327,444,3
111754272,111754733,462,3
111764388,111764729,342,3
111771357,111771725,369,3
111806502,111806870,369,3
111808236,111808535,300,3
111818052,111818360,309,3
111836331,111836693,363,3
111848439,111848756,318,3
111864378,111864860,483,3
111876630,111876968,339,3
111903159,111903479,321,3
111904728,111905102,375,3
111924021,111924356,336,3
111936870,111937208,339,3
111942348,111942689,342,3
111957924,111959027,1104,3
112004298,112004648,351,3
112008816,112009271,456,3
112114089,112114442,354,3
112115811,112116311,501,3
112146609,112146932,324,3
112174131,112175117,987,3
112198134,112198478,345,3
112201320,112201649,330,3
112214931,112215482,552,3
112276143,112276508,366,3
112276998,112277372,375,3
112279122,112279541,420,3
112282260,112282706,447,3
112369614,112370204,591,3
112374447,112374755,309,3
112422279,112422617,339,3
112453386,112453700,315,3
112478007,112478321,315,3
112488513,112488824,312,3
112525587,112525943,357,3
112535283,112535723,441,3
112542198,112542533,336,3
112555683,112556000,318,3
112564176,112564532,357,3
112606335,112606706,372,3
112612581,112613021,441,3
112636476,112636796,321,3
112653990,112657760,3771,3
112662540,112662932,393,3
112670820,112671275,456,3
112671858,112672328,471,3
112678848,112679189,342,3
112729689,112730066,378,3
112783557,112783907,351,3
112798692,112799243,552,3
112799325,112799627,303,3
112804176,112804730,555,3
112821549,112821878,330,3
112840503,112842962,2460,3
112857690,112858001,312,3
112866438,112866764,327,3
112869294,112869704,411,3
112871508,112871825,318,3
112883430,112883882,453,3
112884477,112884959,483,3
112913328,112913717,390,3
112918422,112918883,462,3
112931787,112932563,777,3
112940871,112941548,678,3
113018385,113019161,777,3
113025576,113025992,417,3
113033931,113034233,303,3
113038272,113038748,477,3
113039571,113039879,309,3
113042769,113043077,309,3
113046024,113046359,336,3
113059893,113060387,495,3
113061486,113062010,525,3
113062212,113062604,393,3
113081121,113081522,402,3
113091156,113091683,528,3
113091786,113092124,339,3
113106246,113106554,309,3
113116701,113117087,387,3
113139132,113139470,339,3
113191524,113191952,429,3
113226972,113227337,366,3
113236368,113236727,360,3
113262033,113262368,336,3
113262810,113263127,318,3
113278299,113278631,333,3
113288028,113288372,345,3
113292606,113292914,309,3
113300388,113300690,303,3
113334912,113335220,309,3
113345811,113346200,390,3
113367078,113367629,552,3
113368137,113368448,312,3
113376936,113377259,324,3
113434026,113434451,426,3
113444052,113444384,333,3
113446473,113446973,501,3
113478186,113478494,309,3
113529390,113529701,312,3
113582424,113582804,381,3
113585733,113586062,330,3
113599893,113600279,387,3
113621664,113623223,1560,3
113626701,113627342,642,3
113688936,113689271,336,3
113697261,113697812,552,3
113727576,113728052,477,3
113733222,113733731,510,3
113805009,113805314,306,3
113811522,113811941,420,3
113820312,113820812,501,3
113828529,113828957,429,3
113905938,113906345,408,3
113907249,113907755,507,3
113907888,113908232,345,3
113908920,113909300,381,3
113973804,113974115,312,3
113975259,113975561,303,3
114008898,114009272,375,3
114042171,114042482,312,3
114104646,114105197,552,3
114107937,114108320,384,3
114114228,114114608,381,3
114121617,114122048,432,3
114133464,114133781,318,3
114185946,114189122,3177,3
114194106,114194414,309,3
114212508,114212810,303,3
114244983,114245315,333,3
114271563,114272114,552,3
114349515,114349817,303,3
114357447,114357779,333,3
114372987,114373361,375,3
114404289,114404840,552,3
114441735,114442034,300,3
114450954,114451292,339,3
114513051,114513416,366,3
114525552,114525929,378,3
114528684,114529148,465,3
114559890,114563546,3657,3
114582672,114582989,318,3
114633504,114633875,372,3
114643659,114644129,471,3
114648207,114648527,321,3
114671004,114671327,324,3
114684936,114685238,303,3
114700698,114701033,336,3
114702426,114702869,444,3
114707283,114707621,339,3
114732189,114733262,1074,3
114752493,114752858,366,3
114765339,114765890,552,3
114788328,114789401,1074,3
114792321,114792833,513,3
114801474,114801875,402,3
114823185,114823559,375,3
114844101,114844403,303,3
114845394,114845729,336,3
114865395,114865715,321,3
114866646,114867032,387,3
114874803,114875150,348,3
114926139,114926474,336,3
114946410,114946733,324,3
114972177,114972572,396,3
114985323,114985874,552,3
114988920,114989294,375,3
114994086,114994424,339,3
115076595,115076975,381,3
115102107,115103222,1116,3
115104519,115105943,1425,3
115116405,115116761,357,3
115137804,115138115,312,3
115150242,115150565,324,3
115166544,115166951,408,3
115183326,115183664,339,3
115184211,115184657,447,3
115198596,115198952,357,3
115203606,115203905,300,3
115238523,115239095,573,3
115295397,115295843,447,3
115314606,115314980,375,3
115315263,115315598,336,3
115328487,115328804,318,3
115344369,115344770,402,3
115351800,115352141,342,3
115358829,115359242,414,3
115366563,115366877,315,3
115369773,115370180,408,3
115402749,115403054,306,3
115409370,115409693,324,3
115432785,115433234,450,3
115454220,115454630,411,3
115457550,115458101,552,3
115469559,115469879,321,3
115474389,115474688,300,3
115490856,115491194,339,3
115505586,115505942,357,3
115558806,115559129,324,3
115590951,115591265,315,3
115612020,115612856,837,3
115612857,115613258,402,3
115613376,115614239,864,3
115664832,115665389,558,3
115678050,115678370,321,3
115684410,115684712,303,3
115800171,115801286,1116,3
115805358,115805924,567,3
115824837,115825148,312,3
115862532,115862903,372,3
115921665,115922057,393,3
115950732,115951070,339,3
115998210,115998539,330,3
116012700,116013005,306,3
116086713,116087150,438,3
116157366,116157779,414,3
116161182,116161607,426,3
116163228,116163566,339,3
116211450,116211836,387,3
116231598,116232029,432,3
116257128,116257469,342,3
116293902,116294222,321,3
116342568,116342870,303,3
116356608,116356922,315,3
116357559,116358110,552,3
116388201,116388521,321,3
116401764,116402300,537,3
116406636,116406974,339,3
116407875,116409068,1194,3
116412237,116412599,363,3
116428461,116428862,402,3
116441229,116441531,303,3
116475498,116475827,330,3
116549379,116549849,471,3
116550495,116550803,309,3
116568027,116568404,378,3
116608128,116608430,303,3
116636223,116636540,318,3
116668617,116668958,342,3
116692518,116692859,342,3
116697126,116697566,441,3
116722116,116722430,315,3
116722806,116723108,303,3
116763327,116763782,456,3
116779482,116779898,417,3
116809398,116809802,405,3
116820756,116822762,2007,3
116834052,116834366,315,3
116838402,116838836,435,3
116841489,116841839,351,3
116850399,116850713,315,3
116970183,116970623,441,3
116974470,116974880,411,3
117004743,117005111,369,3
117049026,117049427,402,3
117096516,117096986,471,3
117106122,117106523,402,3
117125151,117125450,300,3
117128619,117128921,303,3
117166521,117167072,552,3
117187383,117187784,402,3
117214734,117215063,330,3
117232377,117233540,1164,3
117256374,117259829,3456,3
117290697,117291149,453,3
117295890,117296198,309,3
117296214,117296765,552,3
117303771,117304082,312,3
117343572,117344042,471,3
117352176,117352598,423,3
117358413,117358751,339,3
117363438,117363746,309,3
117382062,117382367,306,3
117406161,117406478,318,3
117413358,117413663,306,3
117452136,117452510,375,3
117452556,117452960,405,3
117474006,117474374,369,3
117484983,117485312,330,3
117517344,117517694,351,3
117554049,117554387,339,3
117592539,117592934,396,3
117595038,117595397,360,3
117600882,117601382,501,3
117618123,117618431,309,3
117618588,117618899,312,3
117621054,117621353,300,3
117625611,117625985,375,3
117626199,117627077,879,3
117632913,117633218,306,3
117643008,117643697,690,3
117648864,117649184,321,3
117685590,117687041,1452,3
117687828,117688277,450,3
117723651,117724007,357,3
117757593,117757907,315,3
117766194,117766556,363,3
117772764,117773123,360,3
117774549,117774857,309,3
117791928,117792395,468,3
117796146,117796445,300,3
117801087,117802340,1254,3
117811905,117812330,426,3
117827586,117828047,462,3
117852366,117852683,318,3
117853302,117853853,552,3
117858531,117859004,474,3
117861378,117861713,336,3
117876378,117876929,552,3
117887547,117888062,516,3
117903873,117904253,381,3
117904659,117905114,456,3
117906198,117906536,339,3
117910137,117910529,393,3
117911277,117911840,564,3
117916980,117917291,312,3
117917646,117918005,360,3
117919770,117920183,414,3
117925776,117926192,417,3
117941208,117941510,303,3
117954105,117954434,330,3
117959937,117960335,399,3
117960426,117960779,354,3
117961266,117961670,405,3
117962421,117962816,396,3
117982023,117982565,543,3
117996471,117996851,381,3
118005240,118005551,312,3
118018170,118018481,312,3
118023093,118024097,1005,3
118024614,118025249,636,3
118026798,118027289,492,3
118027980,118028297,318,3
118036029,118036331,303,3
118039581,118039925,345,3
118040661,118041047,387,3
118050765,118051103,339,3
118057932,118058681,750,3
118077978,118078397,420,3
118099350,118102154,2805,3
118103841,118104170,330,3
118107366,118107668,303,3
118121919,118122305,387,3
118122942,118123493,552,3
118140138,118140524,387,3
118140828,118141127,300,3
118143903,118144265,363,3
118149966,118150352,387,3
118150872,118151420,549,3
118185132,118185467,336,3
118199658,118201001,1344,3
118213818,118214801,984,3
118239873,118240193,321,3
118243050,118243358,309,3
118250259,118250627,369,3
118256328,118256633,306,3
118276524,118276871,348,3
118278063,118278452,390,3
118280745,118281182,438,3
118321893,118322246,354,3
118360674,118361036,363,3
118361205,118361525,321,3
118375257,118375670,414,3
118385673,118386116,444,3
118394838,118395230,393,3
118459182,118459604,423,3
118460496,118460855,360,3
118491588,118492055,468,3
118495068,118495484,417,3
118497177,118497497,321,3
118610484,118610810,327,3
118625067,118625402,336,3
118660638,118660940,303,3
118709478,118709939,462,3
118710837,118711259,423,3
118712082,118712405,324,3
118733868,118734170,303,3
118735614,118736051,438,3
118740795,118741163,369,3
118755798,118756244,447,3
118759515,118759817,303,3
118777548,118778180,633,3
118790955,118791350,396,3
118799961,118800308,348,3
118823334,118823693,360,3
118827768,118828073,306,3
118838958,118839269,312,3
118853511,118853834,324,3
118860681,118861103,423,3
118865835,118866320,486,3
118878978,118879283,306,3
118879923,118880225,303,3
118880271,118880585,315,3
118889739,118890104,366,3
118904880,118905206,327,3
118908969,118909322,354,3
118916391,118916750,360,3
118926789,118927154,366,3
118952454,118952897,444,3
118953714,118954235,522,3
118964388,118964795,408,3
119006397,119007311,915,3
119010954,119011274,321,3
119019759,119020103,345,3
119023389,119023814,426,3
119024763,119025062,300,3
119031120,119031437,318,3
119048064,119048423,360,3
119058012,119058365,354,3
119060034,119060438,405,3
119065230,119065544,315,3
119073732,119074085,354,3
119095329,119095667,339,3
119100363,119100686,324,3
119101581,119102408,828,3
119103006,119103419,414,3
119118738,119119205,468,3
119121600,119121917,318,3
119126160,119126504,345,3
119132451,119132750,300,3
119140455,119140757,303,3
119149860,119150174,315,3
119151390,119151752,363,3
119157711,119158214,504,3
119161626,119162045,420,3
119175408,119175755,348,3
119184147,119184485,339,3
119187861,119188316,456,3
119191053,119191394,342,3
119211939,119212367,429,3
119228214,119228561,348,3
119233662,119234021,360,3
119242623,119243066,444,3
119281428,119281727,300,3
119286930,119287316,387,3
119297448,119297879,432,3
119303667,119304059,393,3
119311797,119312117,321,3
119322315,119322818,504,3
119324784,119325116,333,3
119328060,119328365,306,3
119347170,119347604,435,3
119389053,119389574,522,3
119405298,119405747,450,3
119421681,119422406,726,3
119422503,119422850,348,3
119428731,119429054,324,3
119429580,119430053,474,3
119435643,119435966,324,3
119448282,119448590,309,3
119464272,119464631,360,3
119486292,119486735,444,3
119488599,119489306,708,3
119495082,119495591,510,3
119523210,119523539,330,3
119568888,119569319,432,3
119599506,119599820,315,3
119677263,119677589,327,3
119688561,119688887,327,3
119730531,119730833,303,3
119824194,119824583,390,3
119841786,119842493,708,3
119858136,119858465,330,3
119866065,119866466,402,3
119874501,119874941,441,3
119880885,119881190,306,3
119882685,119883188,504,3
119888091,119888468,378,3
119901192,119901515,324,3
119924457,119924804,348,3
119925672,119926121,450,3
119937984,119938334,351,3
119940630,119942762,2133,3
119968284,119968610,327,3
119992014,119992421,408,3
120011019,120011345,327,3
120018069,120018389,321,3
120019866,120020168,303,3
120030417,120030731,315,3
120046950,120047462,513,3
120049551,120049886,336,3
120061449,120061835,387,3
120065646,120065951,306,3
120076857,120077216,360,3
120120357,120120887,531,3
120155064,120155408,345,3
120225000,120225341,342,3
120267726,120268067,342,3
120284394,120284759,366,3
120285423,120285797,375,3
120286668,120286967,300,3
120335310,120335861,552,3
120337332,120337943,612,3
120341118,120342065,948,3
120361722,120362084,363,3
120367698,120368051,354,3
120389031,120389354,324,3
120400602,120401207,606,3
120433083,120433496,414,3
120436317,120436634,318,3
120449091,120449393,303,3
120465141,120465464,324,3
120471003,120471404,402,3
120495108,120495497,390,3
120510717,120511109,393,3
120511830,120512387,558,3
120513705,120514043,339,3
120529137,120529595,459,3
120532782,120533135,354,3
120548655,120549128,474,3
120557070,120557378,309,3
